id	effectiveTime	active	moduleId	refSetId	referencedComponentId	attributeValue
baa3810a-4a79-40e7-8548-97cffd7df47f	20131216T061320Z	1	900000000000207008	450994008	275120007	
d2cb15a6-2432-458f-a686-8d42df19e83f	20131216T061320Z	1	900000000000207008	450994008	160357008	
83794d78-8f27-4437-817d-378239ddc528	20131216T061320Z	1	900000000000207008	450994008	297242006	
7cfa5641-5499-44b5-91de-c0c83ba17ac7	20131216T061320Z	1	900000000000207008	450994008	309631001	
d176f937-19e9-486b-8d88-97995c718570	20131216T061320Z	1	900000000000207008	450994008	160314003	
5cc16e57-d0a2-4458-a3d0-d32d7ebcf787	20131216T061320Z	1	900000000000207008	450994008	266894000	
66b04462-af32-49e6-901b-8c3d934aa837	20131216T061320Z	1	900000000000207008	450994008	160313009	
6526e33a-7383-497b-bf72-6a7651e41400	20131216T061320Z	1	900000000000207008	450994008	160297008	
e587efdf-65f1-4aa9-b09d-30ee0c693d20	20131216T061320Z	1	900000000000207008	450994008	160329001	
b1df65b7-87ce-4e75-99bd-ec05abd12bf8	20131216T061320Z	1	900000000000207008	450994008	275104002	
8ef7a7a1-6394-4089-a48d-811db434c38f	20131216T061320Z	1	900000000000207008	450994008	312824007	
a864a5ab-390a-455b-9b1f-d73223ac8633	20131216T061320Z	1	900000000000207008	450994008	160407004	
d24cacee-356f-4d53-9d91-f0efa9387a8f	20131216T061320Z	1	900000000000207008	450994008	266883004	
ae2dfbdf-5fd3-463c-a51f-d16798d9f07f	20131216T061320Z	1	900000000000207008	450994008	160303001	
e6751e53-c6a3-412d-b5c1-76fc7abe138c	20131216T061320Z	1	900000000000207008	450994008	160379003	
3067cb7c-60f7-44cb-8ee4-f45c1523427f	20131216T061320Z	1	900000000000207008	450994008	160325007	
c21401ee-9f73-4cb6-b515-fc1c4f07489d	20131216T061320Z	1	900000000000207008	450994008	266897007	
44df191a-1eee-447f-9e1d-c0235ba38946	20131216T061320Z	1	900000000000207008	450994008	160302006	
d0442dba-0d08-471f-8265-d85184c0867e	20131216T061320Z	1	900000000000207008	450994008	160324006	
01303ac4-5532-45b7-995f-caf1394729f7	20131216T061320Z	1	900000000000207008	450994008	266898002	
edac1de6-b3fe-4ff0-999c-2bc55633af00	20131216T061320Z	1	900000000000207008	450994008	160301004	
6f8a9dcc-0708-4b94-a856-2ce8a52c3985	20131216T061320Z	1	900000000000207008	450994008	134439009	
c1155c32-5154-4b54-9192-dc29fc036745	20131216T061320Z	1	900000000000207008	450994008	275109007	
845f2425-c4df-45b3-ac3f-70a9aef9e861	20131216T061320Z	1	900000000000207008	450994008	297247000	
00080b1e-98eb-497c-9618-7e6fe6099abf	20131216T061320Z	1	900000000000207008	450994008	429740004	
bc5ca578-f4ae-4c21-b7b1-72bbc6dc45ec	20131216T061320Z	1	900000000000207008	450994008	275937001	
887aaa65-5d92-4ce5-b134-3b4b6e4ea720	20131216T061320Z	1	900000000000207008	450994008	160377001	
803efe93-07fa-4138-9fc4-8d58c1cfb6c3	20131216T061320Z	1	900000000000207008	450994008	275111003	
07f3a7be-7b9c-4012-b98c-6435bd71425d	20131216T061320Z	1	900000000000207008	450994008	395125009	
c66209bd-3df0-4a80-acee-f93a7c5842c2	20131216T061320Z	1	900000000000207008	450994008	281666001	
80973610-82d5-4715-afeb-15245d4193df	20131216T061320Z	1	900000000000207008	450994008	160341008	
2f6b7bef-0229-466f-ac38-a6fcaa16fedc	20131216T061320Z	1	900000000000207008	450994008	160389004	
c5bda4f0-ed81-47fe-9404-089c0f580929	20131216T061320Z	1	900000000000207008	450994008	160347007	
6ce97931-6efb-4b0d-a69d-11162a4e22a4	20131216T061320Z	1	900000000000207008	450994008	160343006	
d0869f5f-8c99-4158-90c0-2cb208052919	20131216T061320Z	1	900000000000207008	450994008	266887003	
