id	effectiveTime	active	moduleId	refSetId	referencedComponentId	attributeValue
c94ed288-0ddd-47ff-afbc-b2a7f2f4a97d	20131216T060827Z	1	900000000000207008	450994008	161805006	
5a5ef207-5525-4ffa-a6e6-edfee7d3d430	20131216T060827Z	1	900000000000207008	450994008	105444006	
0fbc68ef-0c33-4629-8c25-542596b0eefc	20131216T060827Z	1	900000000000207008	450994008	301028004	
64f74232-a748-4b1f-8dae-ce5598de66c8	20131216T060827Z	1	900000000000207008	450994008	160621008	
d106af73-0116-4b23-9905-80d16e6cbb45	20131216T060827Z	1	900000000000207008	450994008	160960007	
4b3e6fe6-a7f2-4c97-8d3f-62cc72f37f5e	20131216T060827Z	1	900000000000207008	450994008	160618006	
267fc20f-1c19-4be7-bfe2-765413d38bb1	20131216T060827Z	1	900000000000207008	450994008	160963009	
d48b7908-b0d5-4e02-9c65-867dd8f94b56	20131216T060827Z	1	900000000000207008	450994008	160964003	
7ea8a773-64a3-4abf-bafb-0872fbf434bc	20131216T060827Z	1	900000000000207008	450994008	105445007	
2020d16d-a58d-4221-bfca-5e521d29e020	20131216T060827Z	1	900000000000207008	450994008	266987004	
338ff607-f73b-4eb8-ba9a-50d80b20491a	20131216T060827Z	1	900000000000207008	450994008	160962004	
cfead3bd-8ce0-4410-bfbc-221f4d391a94	20131216T060827Z	1	900000000000207008	450994008	105443000	
46545ce0-9256-4212-b959-c5ca3759cdb0	20131216T060827Z	1	900000000000207008	450994008	160958005	
0c60aa1a-799e-4bd9-9b1e-61d6c7cbe49a	20131216T060827Z	1	900000000000207008	450994008	160961006	
f6c143ed-7a64-47ba-b013-87219fcaa1bf	20131216T060827Z	1	900000000000207008	450994008	135868008	
07541e53-772c-4e3c-9233-e64928feede6	20131216T060827Z	1	900000000000207008	450994008	267129008	
d07aa67c-d6d2-4f0a-9ac1-e7a4a1545a86	20131216T060827Z	1	900000000000207008	450994008	105441003	
50accafd-b884-440f-b23d-65d7c2d372b2	20131216T060827Z	1	900000000000207008	450994008	398033008	
28e8f77a-293b-4f31-b967-0e8d7aeb4076	20131216T060827Z	1	900000000000207008	450994008	161635002	
c17a54bf-a205-446d-a03a-ddbc2dd777a8	20131216T060827Z	1	900000000000207008	450994008	390934000	
99ea42ac-6cfe-4c77-b997-57027ae1d3de	20131216T060827Z	1	900000000000207008	450994008	266966009	
