id	effectiveTime	active	moduleId	refSetId	referencedComponentId	attributeValue
efb4c108-2c40-4282-9fc0-7722333ca14c	20131216T061233Z	1	900000000000207008	450994008	238751002	
b6c086d2-bfbb-44fb-9134-816924445a87	20131216T061233Z	1	900000000000207008	450994008	111243002	
d432b7aa-af55-44c1-9845-00d3ccf171a1	20131216T061233Z	1	900000000000207008	450994008	56265001	
0c1b1d63-9a64-480b-850d-a2d9a5134e98	20131216T061233Z	1	900000000000207008	450994008	49765009	
355b2a12-bb65-4f12-ba29-5c7ecc516c8e	20131216T061233Z	1	900000000000207008	450994008	128105004	
20d98832-5410-4b58-a3eb-b8d8284bd3e6	20131216T061233Z	1	900000000000207008	450994008	371481006	
92269b65-9e00-4849-ae0a-9265f4bfee73	20131216T061233Z	1	900000000000207008	450994008	247479008	
b9b34d00-df8d-4e45-9a9a-359826a052b7	20131216T061233Z	1	900000000000207008	450994008	125652005	
34b7c4f9-06dd-48c1-b5e4-2d9bdbc1b20d	20131216T061233Z	1	900000000000207008	450994008	73391008	
e5b50a11-4505-43a8-8a47-0470080c34e8	20131216T061233Z	1	900000000000207008	450994008	237331002	
f9370d2b-99cd-430f-834e-bae56b352a5e	20131216T061233Z	1	900000000000207008	450994008	11157007	
e69497f0-c5bd-408e-892d-b288b4d312a5	20131216T061233Z	1	900000000000207008	450994008	240244006	
7b71b028-307d-482c-bc9c-857e744cbbb6	20131216T061233Z	1	900000000000207008	450994008	396332003	
4b58735f-e568-4fe3-8fdd-fcdb689e4947	20131216T061233Z	1	900000000000207008	450994008	37796009	
86f13f32-b1a1-474c-8c25-a3efa68846cd	20131216T061233Z	1	900000000000207008	450994008	60098005	
dd660b04-87ee-45d3-8971-85e4e1850b61	20131216T061233Z	1	900000000000207008	450994008	109355002	
287bed0a-079d-4562-b83b-faf3bb72c531	20131216T061233Z	1	900000000000207008	450994008	2435008	
f617b55f-a5e7-4f9d-a82c-4c965f1cc473	20131216T061233Z	1	900000000000207008	450994008	367498001	
bf81e6fb-a589-47b0-8939-ee8e05b7eb3c	20131216T061233Z	1	900000000000207008	450994008	48661000	
8fdfc25c-92cb-4ee3-a2be-b465e694f8aa	20131216T061233Z	1	900000000000207008	450994008	193255007	
57d71869-3555-489d-a0e1-ce907bd80cb9	20131216T061233Z	1	900000000000207008	450994008	128348002	
d32a0bdc-b38f-44e1-a30a-aceaf5f51fa5	20131216T061233Z	1	900000000000207008	450994008	197938001	
a71c278a-6b87-4a60-a3de-7fb167110456	20131216T061233Z	1	900000000000207008	450994008	36989005	
f35c8099-8e93-498d-b7bc-098f5b725dc5	20131216T061233Z	1	900000000000207008	450994008	31070006	
e51e7a7a-47d4-4630-aa4d-6d1280580fa7	20131216T061233Z	1	900000000000207008	450994008	278516003	
28dd2dbb-f1f0-4073-a545-0ee675dcdae7	20131216T061233Z	1	900000000000207008	450994008	72605008	
2f848c66-772f-4b94-acba-6b20fc27ea5b	20131216T061233Z	1	900000000000207008	450994008	83469008	
90f75fa2-1d0b-4791-883e-5a5fe047fa22	20131216T061233Z	1	900000000000207008	450994008	275496003	
7f1757d5-7deb-4290-b041-79a66ad5a8a9	20131216T061233Z	1	900000000000207008	450994008	274718005	
79afe7cb-0e4d-4e3e-a014-e12999cf8ea8	20131216T061233Z	1	900000000000207008	450994008	191736004	
4c2f1737-f160-4348-a9e3-bdb56814aad3	20131216T061233Z	1	900000000000207008	450994008	95800001	
55f8eaa2-2ad7-4c8f-ba1a-655f61244588	20131216T061233Z	1	900000000000207008	450994008	10623005	
43f8d2f8-1cb2-4b80-9192-72d04a97362b	20131216T061233Z	1	900000000000207008	450994008	24565001	
e22d98da-b83e-4a38-8254-78d5ae1b9120	20131216T061233Z	1	900000000000207008	450994008	254662007	
4117a3d0-4f7c-430f-b2d5-e05ff0e3ad4d	20131216T061233Z	1	900000000000207008	450994008	78048006	
3d32e20c-6a90-47d0-8ae2-f9b9228d1ce2	20131216T061233Z	1	900000000000207008	450994008	9468002	
cab3680b-55ca-48a6-835f-89eccf1f6ff3	20131216T061233Z	1	900000000000207008	450994008	8217007	
ae41826b-c727-4fac-8c16-bbb4f2a335ee	20131216T061233Z	1	900000000000207008	450994008	74715005	
935521d4-dd6f-4328-8026-c8aa998883b8	20131216T061233Z	1	900000000000207008	450994008	399072004	
951c8c23-258f-4062-8c43-cc9c18d8b64d	20131216T061233Z	1	900000000000207008	450994008	31085000	
0e1f8635-1fbe-42c7-a325-f1de958afc06	20131216T061233Z	1	900000000000207008	450994008	40541001	
e7595015-b576-4c3e-86b1-688949259613	20131216T061233Z	1	900000000000207008	450994008	60168000	
4539f5a6-b872-4d8e-b9eb-c6b58917a87d	20131216T061233Z	1	900000000000207008	450994008	71938000	
d54749af-2d24-40b9-acb6-ddfe62f71f0f	20131216T061233Z	1	900000000000207008	450994008	65155005	
409f9180-9c59-4e54-a497-f8f11b7cc1b1	20131216T061233Z	1	900000000000207008	450994008	397513003	
c96a7b72-061e-4561-818d-2a2cb59c5daf	20131216T061233Z	1	900000000000207008	450994008	266257000	
51e5d23e-f3a0-4b49-9fe5-2b46c5e72022	20131216T061233Z	1	900000000000207008	450994008	68142008	
