id	effectiveTime	active	moduleId	refSetId	referencedComponentId	attributeValue
1aede379-1597-4a3c-b5a8-367cae1a305a	20131216T061431Z	1	900000000000207008	450994008	183664005	
4d1af6b1-b1bd-41c9-850c-1ed302468791	20131216T061431Z	1	900000000000207008	450994008	86198006	
93876ffc-b634-4ce8-ba78-9e0cad06ac12	20131216T061431Z	1	900000000000207008	450994008	41088001	
8264f661-d843-48c9-941f-c6476c09b7a1	20131216T061431Z	1	900000000000207008	450994008	416608005	
ccffc414-b94b-44c5-84a0-5a831d4d5020	20131216T061431Z	1	900000000000207008	450994008	19578002	
d652cc98-e3a5-4cd3-ac0a-8ccec89fe697	20131216T061431Z	1	900000000000207008	450994008	236958009	
98dc7b07-18b2-431d-b3ef-424a7611dd93	20131216T061431Z	1	900000000000207008	450994008	38102005	
3574920e-0d1a-4478-8aca-4f02fd32625c	20131216T061431Z	1	900000000000207008	450994008	24496007	
731b90e5-766e-4ac9-a40d-5ef38590d439	20131216T061431Z	1	900000000000207008	450994008	183049006	
4063034d-ae95-4886-ba1d-628ec9659b16	20131216T061431Z	1	900000000000207008	450994008	183548008	
c5cffd9d-4fc3-48f9-9a6e-d024dba2f95d	20131216T061431Z	1	900000000000207008	450994008	172676009	
20fd1127-8c85-4011-88c1-993fae4f97d3	20131216T061431Z	1	900000000000207008	450994008	177143000	
57ce68cb-9c95-49dc-83f6-080945f576d8	20131216T061431Z	1	900000000000207008	450994008	47435007	
7e8cc0d7-e22a-49c4-954c-ae5fddb631ea	20131216T061431Z	1	900000000000207008	450994008	30956003	
11c7c9a7-930e-4034-9a44-8b7160cd9b25	20131216T061431Z	1	900000000000207008	450994008	229826007	
43f384bf-64a8-4b1b-a188-82a049b29125	20131216T061431Z	1	900000000000207008	450994008	177854007	
e907cca5-c22f-417a-a33f-f5260df1a625	20131216T061431Z	1	900000000000207008	450994008	41453009	
e9488c6e-8442-440a-8a09-4a062acbea7f	20131216T061431Z	1	900000000000207008	450994008	11101003	
07d454b1-f180-464a-8ee9-8e75dee51b86	20131216T061431Z	1	900000000000207008	450994008	281099003	
37f0e551-6da0-43ec-9380-636641d4a72e	20131216T061431Z	1	900000000000207008	450994008	10383002	
8244408d-d446-49fb-8301-55393815005e	20131216T061431Z	1	900000000000207008	450994008	178668000	
d351b289-2fe0-4919-9060-f37523a04e00	20131216T061431Z	1	900000000000207008	450994008	183541002	
5e5e30c7-4701-4911-ba5b-5cb5a9e399e0	20131216T061431Z	1	900000000000207008	450994008	297279009	
3429a160-a606-4f71-9e88-3f6da3b01b98	20131216T061431Z	1	900000000000207008	450994008	77543007	
f3b216b6-2dad-45dc-a240-bc9f2fb6f0aa	20131216T061431Z	1	900000000000207008	450994008	308449000	
de913ad0-f330-4bc0-9a21-dc3aa4bdbc1e	20131216T061431Z	1	900000000000207008	450994008	171055003	
c0fad04d-4455-4d99-b5e1-89e61c766cba	20131216T061431Z	1	900000000000207008	450994008	50445001	
959f6013-df9b-4a1e-a9d2-e302daa3f7be	20131216T061431Z	1	900000000000207008	450994008	172805009	
610751c8-2630-451e-a7b4-b0ccc2a1580e	20131216T061431Z	1	900000000000207008	450994008	73152006	
4ef0cef0-ffbd-4433-a14a-16bb11e27758	20131216T061431Z	1	900000000000207008	450994008	297709009	
12d70355-fdf5-4d99-b573-36d2933e4186	20131216T061431Z	1	900000000000207008	450994008	385956002	
b994fc53-7d4f-48e1-af55-c652a7041c96	20131216T061431Z	1	900000000000207008	450994008	182970005	
e602e733-bd06-46e7-8895-f5bac4d6b49d	20131216T061431Z	1	900000000000207008	450994008	53570002	
766ef8e7-756a-48cc-8595-c3f37ba6cd7a	20131216T061431Z	1	900000000000207008	450994008	390906007	
57d868ca-f336-47f6-923d-c810a9826827	20131216T061431Z	1	900000000000207008	450994008	174392009	
8bed6bf4-dce8-4942-96a9-51b4f56050e5	20131216T061431Z	1	900000000000207008	450994008	397760009	
d35a1bbf-2e47-4daf-9317-8fb3af27e676	20131216T061431Z	1	900000000000207008	450994008	177860007	
8e222e92-69b9-4d4d-ae32-ba5077cea9ec	20131216T061431Z	1	900000000000207008	450994008	25353009	
26d3b1de-849a-4243-b67a-880084fcca6d	20131216T061431Z	1	900000000000207008	450994008	103699006	
8feb55c2-4e9c-4fb2-ba19-dc4976565374	20131216T061431Z	1	900000000000207008	450994008	275227003	
98d1ef35-e97d-435f-96a1-d42fd69d7f9e	20131216T061431Z	1	900000000000207008	450994008	265855005	
9dca7ef7-4ff9-473e-bb2e-d70bbd9d8262	20131216T061431Z	1	900000000000207008	450994008	371186005	
58afd292-f42f-43c6-bdf0-fb10f5024451	20131216T061431Z	1	900000000000207008	450994008	302434002	
a613be1c-2b72-463e-b08f-91457d0b6263	20131216T061431Z	1	900000000000207008	450994008	20135006	
4fd3181b-5671-469c-b49b-8ccde5d07c13	20131216T061431Z	1	900000000000207008	450994008	179390003	
5b554a64-f0ab-43ac-9dbe-efd96dc2c5ef	20131216T061431Z	1	900000000000207008	450994008	409066002	
bac989c4-eeaf-4cb2-be36-5b599a481e3b	20131216T061431Z	1	900000000000207008	450994008	409063005	
2f9c6a0e-e8f0-4d91-b2d1-bed9047250f2	20131216T061431Z	1	900000000000207008	450994008	8367003	
00c98ae3-f3ef-43c9-b274-d43a32fc891d	20131216T061431Z	1	900000000000207008	450994008	3895009	
2422f8e3-09f0-473f-9b8d-8f5554b4c6a2	20131216T061431Z	1	900000000000207008	450994008	183062005	
b4e77eb2-30da-4588-aa0f-a87827b67944	20131216T061431Z	1	900000000000207008	450994008	183875006	
07c0f587-c60d-4e50-9429-5c759bbef8cc	20131216T061431Z	1	900000000000207008	450994008	182838006	
e9816976-ad27-42f9-b9c1-8efc9c18fa40	20131216T061431Z	1	900000000000207008	450994008	302383004	
716e84c1-c487-4233-b1b5-653caf3ed43a	20131216T061431Z	1	900000000000207008	450994008	183444007	
4191f4ba-a1fa-4f64-b90a-90dba2d7bd03	20131216T061431Z	1	900000000000207008	450994008	183567007	
b5b9d150-2dd5-4dc4-aeda-32bbe777b999	20131216T061431Z	1	900000000000207008	450994008	3457005	
71b2b8c9-0ee6-4362-9454-72ab030a11ec	20131216T061431Z	1	900000000000207008	450994008	266724001	
bafc2cfe-6c31-4e3f-b7c6-4b249f15500e	20131216T061431Z	1	900000000000207008	450994008	48387007	
3a6b3326-2638-4493-98dc-a3050bff0c85	20131216T061431Z	1	900000000000207008	450994008	225323000	
64c058bd-ae1c-4a24-b8db-a6a9cbc48a23	20131216T061431Z	1	900000000000207008	450994008	398072007	
1cc20c59-2553-46dd-928c-af1f46c2c282	20131216T061431Z	1	900000000000207008	450994008	178517008	
96cc3aa9-6886-43cf-8405-8ac644cc0ff8	20131216T061431Z	1	900000000000207008	450994008	36969009	
2dd2fb8b-f2c4-4c91-a299-53e8d67ba6f5	20131216T061431Z	1	900000000000207008	450994008	307273008	
6e7160b2-4404-408f-a82f-531b03b3be39	20131216T061431Z	1	900000000000207008	450994008	308472003	
d47b0da1-6496-4f02-8d4b-c6afa89c56f1	20131216T061431Z	1	900000000000207008	450994008	270224008	
3c88c303-33b9-4572-8b58-0dac9f501542	20131216T061431Z	1	900000000000207008	450994008	306110004	
435c0e2e-03b1-41ce-a17d-b9793c35846e	20131216T061431Z	1	900000000000207008	450994008	312968005	
