id	effectiveTime	active	moduleId	refSetId	referencedComponentId	attributeValue
d78de58f-3c1c-4b77-bc88-53001d0e9d0d	20131216T061103Z	1	900000000000207008	450994008	414285001	
f99ab661-7fde-473c-b687-0e9f2cc226f2	20131216T061103Z	1	900000000000207008	450994008	294914009	
528c1506-df5b-4d61-a044-beedc03beca1	20131216T061103Z	1	900000000000207008	450994008	293586001	
abddd96b-0615-45e1-9623-9f6f6bc2065c	20131216T061103Z	1	900000000000207008	450994008	294461000	
2e993ecb-bbfc-4857-9ea1-5579eafff7cf	20131216T061103Z	1	900000000000207008	450994008	300916003	
f37ba17e-6adc-4604-984c-ab3eb8fb6518	20131216T061103Z	1	900000000000207008	450994008	91935009	
802f3daa-2fb6-4e8a-b899-83d22da74cf5	20131216T061103Z	1	900000000000207008	450994008	91936005	
225e7776-f892-48ab-9cd7-a4019f7753b2	20131216T061103Z	1	900000000000207008	450994008	213024000	
c709df82-0eb3-4acc-a30e-6f998d9a90cb	20131216T061103Z	1	900000000000207008	450994008	282095007	
18c0ba30-b260-4ec6-9348-b39a4f1b27f6	20131216T061103Z	1	900000000000207008	450994008	416093006	
c7d06571-6e89-4641-b378-a3361a337609	20131216T061103Z	1	900000000000207008	450994008	416098002	
eac0c9c5-877e-42d0-8559-c3a04b97aa27	20131216T061103Z	1	900000000000207008	450994008	294505008	
786664a5-44d1-4a2a-b89d-f6451f0b69c4	20131216T061103Z	1	900000000000207008	450994008	217673009	
506de9f9-cfca-4442-b100-212816c7b251	20131216T061103Z	1	900000000000207008	450994008	418634005	
bd298441-5359-447a-b879-bc4a1e776e04	20131216T061103Z	1	900000000000207008	450994008	57302007	
e4b9ab10-2514-4fd2-b5ce-da898f604864	20131216T061103Z	1	900000000000207008	450994008	422290000	
7e76e4a3-0278-4462-86a2-449b56df5b6f	20131216T061103Z	1	900000000000207008	450994008	106190000	
f7918ca7-ef24-45ed-bc69-a5631077079a	20131216T061103Z	1	900000000000207008	450994008	91930004	
973be075-0c39-4ae5-b480-0ffb07e93aad	20131216T061103Z	1	900000000000207008	450994008	232346004	
