id	effectiveTime	active	moduleId	refSetId	referencedComponentId	attributeValue
7d916447-166b-498d-988d-21db5dbd4be5	20131216T060621Z	1	900000000000207008	450994008	238751002	
2beb30c5-3e5f-4760-8d20-98786b12d976	20131216T060621Z	1	900000000000207008	450994008	111243002	
0e271c04-9585-4e87-928a-8a193f44595c	20131216T060621Z	1	900000000000207008	450994008	56265001	
3c816c1e-844d-4840-a970-2a1675aa7c9a	20131216T060621Z	1	900000000000207008	450994008	49765009	
4ff018bc-4cea-42ad-b4b7-a3748366d140	20131216T060621Z	1	900000000000207008	450994008	128105004	
1ac8b7bc-4146-44bf-9cc9-ebc1df6938d8	20131216T060621Z	1	900000000000207008	450994008	371481006	
4b6a1a07-d531-4b27-bee0-cde4264dedb1	20131216T060621Z	1	900000000000207008	450994008	247479008	
591d1d62-197f-4bba-850a-29d3a1eef5a3	20131216T060621Z	1	900000000000207008	450994008	125652005	
1a70c616-64fb-4acc-bff7-c758e8a4ebe9	20131216T060621Z	1	900000000000207008	450994008	73391008	
330a1fac-eaed-413b-94af-60babedd20c1	20131216T060621Z	1	900000000000207008	450994008	237331002	
94307f02-04e5-44e6-b20d-5c1fdce8233c	20131216T060621Z	1	900000000000207008	450994008	11157007	
0da29847-8b19-4025-9484-08cf27e60c05	20131216T060621Z	1	900000000000207008	450994008	240244006	
d2f57334-79b8-422d-a6b0-ffec4f2a6670	20131216T060621Z	1	900000000000207008	450994008	396332003	
f0000cc0-9498-4370-9218-c58a27eca346	20131216T060621Z	1	900000000000207008	450994008	37796009	
1a5c43f8-18d9-46ce-bf45-7b3d6e182a55	20131216T060621Z	1	900000000000207008	450994008	60098005	
e3c032c4-9e52-4aeb-aca6-dd38ea8420d2	20131216T060621Z	1	900000000000207008	450994008	109355002	
88f909f4-8e00-42b6-82cc-361be5510fc4	20131216T060621Z	1	900000000000207008	450994008	2435008	
1b5b7877-61ed-4d5f-bc1d-6bf29cc87bc4	20131216T060621Z	1	900000000000207008	450994008	367498001	
02a937d3-73ff-48d4-b75f-96a1c0a9b648	20131216T060621Z	1	900000000000207008	450994008	48661000	
e10ed67e-90d4-477e-98d4-070395d05632	20131216T060621Z	1	900000000000207008	450994008	193255007	
1a06af83-39c7-4d37-a952-88dbba1b7161	20131216T060621Z	1	900000000000207008	450994008	128348002	
8b69e271-2269-4a68-968b-f9e1b202f0ee	20131216T060621Z	1	900000000000207008	450994008	197938001	
94bdae7a-6955-4b5a-9ae2-0c69131bcba2	20131216T060621Z	1	900000000000207008	450994008	36989005	
767b3d7a-877f-4905-b9fb-8ac4eacf9ebd	20131216T060621Z	1	900000000000207008	450994008	278516003	
9fba0cad-b010-4dc1-beda-a96a4bbc5cbf	20131216T060621Z	1	900000000000207008	450994008	31070006	
b84b5157-ddc9-4351-bfbc-10c2be6a755d	20131216T060621Z	1	900000000000207008	450994008	72605008	
f728a7d7-cf9d-4729-a5c0-7fbfcf2b0920	20131216T060621Z	1	900000000000207008	450994008	83469008	
ac1e5947-d3fd-4472-9758-d0b5257fc495	20131216T060621Z	1	900000000000207008	450994008	275496003	
2e956a0e-079b-4110-b398-393aa86c1b2d	20131216T060621Z	1	900000000000207008	450994008	274718005	
440c1f9e-9828-45fe-9e1b-2f4bfef025bc	20131216T060621Z	1	900000000000207008	450994008	191736004	
901491b2-f5cf-4302-a9d7-5d6589d38ff4	20131216T060621Z	1	900000000000207008	450994008	95800001	
b665a2d1-5657-4bda-9684-074959f1a68a	20131216T060621Z	1	900000000000207008	450994008	10623005	
21d2b0ed-359d-4b22-8bea-5b4baf4c3294	20131216T060621Z	1	900000000000207008	450994008	95087004	
8662de5e-cb29-47d8-823a-1de88e247a9e	20131216T060621Z	1	900000000000207008	450994008	24565001	
143d2e96-d64b-4e8d-84e2-3dd6cb6b8a7d	20131216T060621Z	1	900000000000207008	450994008	254662007	
f2b1658f-e619-46b9-9f88-ed402b7a7a50	20131216T060621Z	1	900000000000207008	450994008	192056005	
95a0cabd-4852-42d8-835e-da56268c8093	20131216T060621Z	1	900000000000207008	450994008	78048006	
93eb4d0f-fab5-4135-a4b6-7f3511324a90	20131216T060621Z	1	900000000000207008	450994008	9468002	
a55456cb-1d99-4877-9d3f-5a44345ade1e	20131216T060621Z	1	900000000000207008	450994008	8217007	
b48f725a-b12d-4182-998b-dd4a4e346817	20131216T060621Z	1	900000000000207008	450994008	74715005	
f76c876e-9fbf-4129-903b-c89d345bf14b	20131216T060621Z	1	900000000000207008	450994008	399072004	
18618ac2-7e0d-4be4-a1a8-03b8ddad184c	20131216T060621Z	1	900000000000207008	450994008	31085000	
ee6f81da-7cd0-438c-8e50-37ee78e6197f	20131216T060621Z	1	900000000000207008	450994008	40541001	
8eb1adec-1457-4c13-b86b-b27804320e65	20131216T060621Z	1	900000000000207008	450994008	60168000	
da10a78d-5a25-46da-a863-e4e32e9e2f29	20131216T060621Z	1	900000000000207008	450994008	71938000	
96fad98d-3de0-4efe-b98e-6eb396080e85	20131216T060621Z	1	900000000000207008	450994008	65155005	
16ce4d4a-3470-4c36-a4ed-dd6817e000c5	20131216T060621Z	1	900000000000207008	450994008	397513003	
60ad5be3-2e26-42d8-8247-a2b4bef2bc61	20131216T060621Z	1	900000000000207008	450994008	266257000	
6c5ed13b-cbff-41c9-9489-2c3cbc6751e4	20131216T060621Z	1	900000000000207008	450994008	68142008	
52253de8-71ec-4496-a430-3f4d935fc3e5	20131216T060621Z	1	900000000000207008	450994008	19429009	
fdbcb424-d5d0-4306-8891-a0c68440bcda	20131216T060621Z	1	900000000000207008	450994008	35999006	
9a5f348a-e079-47e2-a918-aeba808a523d	20131216T060621Z	1	900000000000207008	450994008	283734005	
f5e9cb06-f2ba-413d-9ff3-155a7eaf4bd3	20131216T060621Z	1	900000000000207008	450994008	105606008	
5714d8af-735f-47eb-a1ff-8e9c0ff10f9f	20131216T060621Z	1	900000000000207008	450994008	191627008	
9abf87bd-dc6a-43a1-b6dd-ab39af1dc326	20131216T060621Z	1	900000000000207008	450994008	12463005	
fda9cb59-44b7-4330-8e9d-d900de620833	20131216T060621Z	1	900000000000207008	450994008	79267007	
d37564bb-0419-4702-86bb-770018eeadc0	20131216T060621Z	1	900000000000207008	450994008	418648005	
626b66a2-babf-467c-911a-8078063ea22b	20131216T060621Z	1	900000000000207008	450994008	86981007	
48ae2594-6cd5-4249-a738-61ae7fe9b907	20131216T060621Z	1	900000000000207008	450994008	284196006	
df151813-ce74-4631-bff5-dbce7b4f7166	20131216T060621Z	1	900000000000207008	450994008	11851006	
c5b38dc3-8ed8-4e99-87c0-96ee8806c7f5	20131216T060621Z	1	900000000000207008	450994008	301061006	
f24cf146-422a-46f3-a34b-96389a7e3c64	20131216T060621Z	1	900000000000207008	450994008	191268006	
6f795944-6c9c-462e-aecf-7476c8e8652e	20131216T060621Z	1	900000000000207008	450994008	118623005	
