id	effectiveTime	active	moduleId	refSetId	referencedComponentId	attributeValue
797407eb-5a77-43b7-a3db-4299ed8d2c3b	20131216T061519Z	1	900000000000207008	450994008	102594003	
165547c3-f1e9-4b73-b9aa-5292608894b0	20131216T061519Z	1	900000000000207008	450994008	274521009	
0bd56ba9-2768-4d17-b9a6-c37e80453178	20131216T061519Z	1	900000000000207008	450994008	309081009	
c61781e0-d210-43da-bae9-08f64b50d5f8	20131216T061519Z	1	900000000000207008	450994008	169241000	
f79c9832-d481-4567-b7c4-badf38aabe91	20131216T061519Z	1	900000000000207008	450994008	166686006	
ac79ec75-af96-4435-b980-e8095e405dbf	20131216T061519Z	1	900000000000207008	450994008	312399001	
191108c4-339e-40f3-b50b-4d152f876ecf	20131216T061519Z	1	900000000000207008	450994008	168750009	
8e1ac405-5ce5-4a35-be09-96cfe99c033e	20131216T061519Z	1	900000000000207008	450994008	166643006	
5d28ed25-f691-4607-87c9-7e10d3bdcfd6	20131216T061519Z	1	900000000000207008	450994008	103252009	
138b8109-f38c-4ae4-bf91-6ea9026deb58	20131216T061519Z	1	900000000000207008	450994008	167222005	
3e1b7183-f8bb-4274-863e-3a6a81404806	20131216T061519Z	1	900000000000207008	450994008	168501001	
60520d9b-d72a-41ec-adfa-1d6e0e46a59c	20131216T061519Z	1	900000000000207008	450994008	166160000	
25948cb9-bb19-43e4-a122-29335e94f63c	20131216T061519Z	1	900000000000207008	450994008	313172000	
4e59b444-c078-43bc-bc7d-b9952e296169	20131216T061519Z	1	900000000000207008	450994008	102660008	
8faf025d-89ba-4012-a238-7455e49e732a	20131216T061519Z	1	900000000000207008	450994008	275729001	
441d004f-8d2e-4029-a19d-b35cd7fe16b9	20131216T061519Z	1	900000000000207008	450994008	165144009	
bb7febc1-4296-4b96-b990-559e7589ab3e	20131216T061519Z	1	900000000000207008	450994008	274858002	
657d3817-4b46-4e41-a558-7ef7fa73e640	20131216T061519Z	1	900000000000207008	450994008	164759004	
9b538cba-d8d2-43d1-839b-d0288578d899	20131216T061519Z	1	900000000000207008	450994008	166603001	
cee57218-2920-4b54-a7f7-046ece11a9ee	20131216T061519Z	1	900000000000207008	450994008	167767004	
59aee1d6-a164-4db2-bd4d-d2bedeba5a74	20131216T061519Z	1	900000000000207008	450994008	168734001	
45ac1139-335c-40fa-91cb-61ffb67d07cf	20131216T061519Z	1	900000000000207008	450994008	165084003	
c16bacf8-b103-45a2-9469-317142a9328a	20131216T061519Z	1	900000000000207008	450994008	166318006	
0bf73565-c158-4136-904f-8361e9592c5a	20131216T061519Z	1	900000000000207008	450994008	166922008	
e7c80134-3002-41f5-bcd6-e215a4c8e66d	20131216T061519Z	1	900000000000207008	450994008	75183008	
9b041107-1d31-4ee3-b71d-fc1b582f13b1	20131216T061519Z	1	900000000000207008	450994008	166853009	
